"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-29","0.00","0.0","0.0",,"66","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-06-30","0.00","0.0","0.0",,"73","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-01","0.00","0.0","0.0",,"78","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-02","0.00","0.0","0.0",,"70","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-03","0.07","0.0","0.0",,"60","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-04","0.00","0.0","0.0",,"71","53",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-05","0.04","0.0","0.0",,"76","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-06","0.04","0.0","0.0",,"75","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-07","0.01","0.0","0.0",,"77","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-08","0.00","0.0","0.0",,"77","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-09","0.00","0.0","0.0",,"77","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-10","0.00","0.0","0.0",,"77","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-11","0.00","0.0","0.0",,"83","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-12","0.00","0.0","0.0",,"84","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-13","0.00","0.0","0.0",,"74","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-14","0.00","0.0","0.0",,"78","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-15","0.00","0.0","0.0",,"80","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-16","0.00","0.0","0.0",,"74","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-17","0.00","0.0","0.0",,"70","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-18","0.03","0.0","0.0",,"74","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-19","0.00","0.0","0.0",,"80","57",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-20","0.00","0.0","0.0",,"84","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-21","0.00","0.0","0.0",,"83","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-22","0.00","0.0","0.0",,"75","57",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-23","0.00","0.0","0.0",,"74","57",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-24","0.00","0.0","0.0",,"82","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-25","0.00","0.0","0.0",,"85","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-26","0.00","0.0","0.0",,"94","64",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-27","0.00","0.0","0.0",,"91","67",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-28","0.00","0.0","0.0",,"92","65",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-29","0.00","0.0","0.0",,"93","66",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-30","0.00","0.0","0.0",,"91","67",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-07-31","0.00","0.0","0.0",,"93","66",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-01","0.00","0.0","0.0",,"83","65",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-02","0.00","0.0","0.0",,"78",,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-03","0.00","0.0","0.0",,"78",,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-04","0.01","0.0","0.0",,"66","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-05","0.00","0.0","0.0",,"75","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-06","0.00","0.0","0.0",,"83","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-07","0.00","0.0","0.0",,"87","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-08","0.00","0.0","0.0",,"89","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-09","0.00","0.0","0.0",,"79","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-10","0.01","0.0","0.0",,"74","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-11","0.00","0.0","0.0",,"81","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-12","0.00","0.0","0.0",,"81","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-13","0.00","0.0","0.0",,"79","61",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-14","0.00","0.0","0.0",,"81","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-15","0.00","0.0","0.0",,"84","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-16","0.00","0.0","0.0",,"82","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-17","0.00","0.0","0.0",,"88","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-18","0.00","0.0","0.0",,"88","69",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-19","0.02","0.0","0.0",,"79","65",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-20","0.00","0.0","0.0",,"79","64",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-21","0.00","0.0","0.0",,"82","64",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-22","0.00","0.0","0.0",,"85","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-23","0.00","0.0","0.0",,"81","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-24","0.00","0.0","0.0",,"87","62",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-25","0.00","0.0","0.0",,"89","63",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-26","0.00","0.0","0.0",,"74","61",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-27","0.03","0.0","0.0",,"71","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-28","0.00","0.0","0.0",,"78","53",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-29","0.00","0.0","0.0",,"83","57",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-30","0.00","0.0","0.0",,"87","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-08-31","0.00","0.0","0.0",,"89","62",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-01","0.00","0.0","0.0",,"78","59",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-02","0.00","0.0","0.0",,"83","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-03","0.04","0.0","0.0",,"73","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-04","0.06","0.0","0.0",,"77","60",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-05","0.00","0.0","0.0",,"76","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-06","0.00","0.0","0.0",,"78","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-07","0.00","0.0","0.0",,"78","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-08","0.00","0.0","0.0",,"72","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-09","0.00","0.0","0.0",,"76","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-10","0.00","0.0","0.0",,"88","56",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-11","0.00","0.0","0.0",,"78","57",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-12","0.00","0.0","0.0",,"76","61",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-13","0.00","0.0","0.0",,"73","62",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-14","0.00","0.0","0.0",,"72","60",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-15","0.00","0.0","0.0",,"69","58",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-16","0.00","0.0","0.0",,"68","57",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-17","0.00","0.0","0.0",,"67","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-18","0.00","0.0","0.0",,"74","53",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-19","0.00","0.0","0.0",,"76","48",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-20","0.00","0.0","0.0",,"76","53",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-21","0.00","0.0","0.0",,"78","52",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-22","0.00","0.0","0.0",,"73","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-23","0.00","0.0","0.0",,"72","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-24","0.00","0.0","0.0",,"74","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-25","0.00","0.0","0.0",,"80","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-26","0.00","0.0","0.0",,"80","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-27","0.00","0.0","0.0",,"79","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-28","0.03","0.0","0.0",,"67","55",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-29","0.00","0.0","0.0",,"72","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-09-30","0.00","0.0","0.0",,"72","56",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-01","0.00","0.0","0.0",,"77","54",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-02","0.00","0.0","0.0",,"80","53",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-03","0.00","0.0","0.0",,"79","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-04","0.00","0.0","0.0",,"65","52","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-05","0.00","0.0","0.0",,"66","54","    1",,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-06","0.00","0.0","0.0",,"76","54","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-07","0.00","0.0","0.0",,"77","52",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-08","0.00","0.0","0.0",,"77","53",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-09","0.00","0.0","0.0",,"76","53",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-10","0.00","0.0","0.0",,"72","50",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-11","0.00","0.0","0.0",,"70","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-12","0.00","0.0","0.0",,"70","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-13","0.00","0.0","0.0",,"78","46",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-14","0.00","0.0","0.0",,"76","47",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-15","0.00","0.0","0.0",,"77","53",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-16","0.00","0.0","0.0",,"88","56",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-17","0.00","0.0","0.0",,"69","51",,,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-18","0.00","0.0","0.0",,"71","48","    1",,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-19","0.00","0.0","0.0",,"69","49","    1",,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-20","0.00","0.0","0.0",,"63","47","    1",,,,,,"    1"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-21","0.37","0.0","0.0",,"56","47","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-22","0.62","0.0","0.0",,"54","44","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-23","0.02","0.0","0.0",,"55","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-24","0.11","0.0","0.0",,"55","47",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-25","0.28","0.0","0.0",,"53","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-26","0.00","0.0","0.0",,"53","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-27","0.04","0.0","0.0",,"64","50",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-28","0.60","0.0","0.0",,"57","46","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-29","0.00","0.0","0.0",,"58","45",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-30","0.50","0.0","0.0",,"57","51",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-10-31","0.26","0.0","0.0",,"54","46","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-01","0.15","0.0","0.0",,"52","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-02","0.21","0.0","0.0",,"48","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-03","0.51","0.0","0.0",,"44","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-04","0.06","0.0","0.0",,"60","44",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-05","0.00","0.0","0.0",,"53","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-06","0.81","0.0","0.0",,"47","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-07","0.32","0.0","0.0",,"45","38",,,,"    1",,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-08","0.00","0.0","0.0",,"44","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-09","0.00","0.0","0.0",,"46","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-10","0.00","0.0","0.0",,"49","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-11","0.00","0.0","0.0",,"51","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-12","0.00","0.0","0.0",,"52","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-13","0.00","0.0","0.0",,"50","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-14","0.00","0.0","0.0",,"54","34","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-15","0.00","0.0","0.0",,"57","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-16","0.00","0.0","0.0",,"55","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-17","0.00","0.0","0.0",,"53","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-18","0.00","0.0","0.0",,"53","32",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-19","0.00","0.0","0.0",,"54","30",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-20","0.00","0.0","0.0",,"52","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-21","0.00","0.0","0.0",,"48","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-22","1.00","0.0","0.0",,"49","44","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-23","0.00","0.0","0.0",,"54","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-24","0.00","0.0","0.0",,"53","33","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-25","0.76","0.0","0.0",,"50","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-26","0.02","0.0","0.0",,"47","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-27","0.18","0.0","0.0",,"48","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-28","0.07","0.0","0.0",,"43","27",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-29","0.83","0.2","0.0",,"39","31",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-11-30","0.23","0.0","0.0",,"42","32",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-01","0.00","0.0","0.0",,"39","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-02","0.19","0.1","0.0",,"41","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-03","0.01","0.1","0.0",,"45","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-04","0.09","0.0","0.0",,"38","33",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-05","0.01","0.0","0.0",,"40","34",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-06","0.01","0.0","0.0",,"44","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-07","0.01","0.0","0.0",,"47","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-08","0.20","0.0","0.0",,"44","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-09","0.58","0.0","0.0",,"45","37",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-10","0.47","0.0","0.0",,"45","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-11","0.00","0.0","0.0",,"45","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-12","0.02","0.0","0.0",,"46","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-13","0.00","0.0","0.0",,"41","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-14","0.00","0.0","0.0",,"45","31",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-15","0.00","0.0","0.0",,"42","30",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-16","0.00","0.0","0.0",,"46","30","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-17","0.12","0.0","0.0",,"40","32","    1","    1",,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-18","0.02","0.2","0.0",,"42","31",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-19","0.08","0.0","0.0",,"34","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-20","0.49","1.2","0.0",,"38","29",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-21","0.00","0.0","1.2",,"30","21",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-22","0.00","0.0","1.2",,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-23","0.28","0.0","0.0",,"40","26","    1",,,,,"    1",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-24","1.14","0.0","0.0",,"53","38",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-25","1.08","0.0","0.0",,"51","46",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-26","0.00","0.0",,,,,,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-27","0.81","0.0","0.0",,"53","45","    1",,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-28","0.01","0.0","0.0",,"47","42",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-29","0.34","0.0","0.0",,"46","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2022-12-31","0.01","0.0","0.0",,"49","43",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-01","0.01","0.0","0.0",,"49","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-02","0.00","0.0","0.0",,"47","33",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-03","0.01","0.0","0.0",,"51","35",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-04","0.00","0.0","0.0",,"54","36",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-05","0.02","0.0","0.0",,"57","49",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-06","0.10","0.0","0.0",,"53","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-07","0.27","0.0","0.0",,"47","41",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-08","0.32","0.0","0.0",,"48","40",,,,,,,
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2023-01-09","0.59","0.0","0.0",,"56","42",,,,,,,
